date,year,month,day,NOM_ENT,NOM_MUN,KEY,newspaper,keyword,text
2024-05-02,2024,5,2,COAHUILA DE ZARAGOZA,TORREON,5_35,extradelalaguna.com,Morena,torreon coahuila de mayo del hugo davila candidato de la coalicion pri prd udc diputado federal en el distrito llamo los ciudadanos seguir respaldando el trabajo que los gobiernos priistas han impulsado para mantener el desarrollo economico que el apoyara desde el congreso en vez de realizar esfuerzos aislados trabajaremos con la sociedad todos los ordenes de gobierno para un mejor futuro nuestros hijos entre todos podemos hacer mucho mas que si trabajamos cada quien por nuestro lado senalo en un recorrido por la colonia zaragoza sur hugo davila saludo los vecinos algunos trabajadores que gozaban del asueto conmemorativo al dia del trabajo  quienes senalo la importancia de caminar todos juntos hacia adelante por el bien de todas todos los torreonenses aqui no cabe la polarizacion sino el trabajo por el bien de coahuila la sociedad civil tiene muy claro lo que no quiere para coahuila ese es el retroceso que morena significa hagamos un frente por la defensa del presente futuro de nuestros hijos hugo davila agradecio el apoyo que ha recibido de la gente en cada calle cada colonia del distrito senalo que con su apoyo llegara la camara de diputados para legislar favor de todos los trabajadores sus familias para que sigan llegando empresas que generen nuevos empleos
2024-05-02,2024,5,2,COAHUILA DE ZARAGOZA,ZARAGOZA,5_38,extradelalaguna.com,Morena,torreon coahuila de mayo del hugo davila candidato de la coalicion pri prd udc diputado federal en el distrito llamo los ciudadanos seguir respaldando el trabajo que los gobiernos priistas han impulsado para mantener el desarrollo economico que el apoyara desde el congreso en vez de realizar esfuerzos aislados trabajaremos con la sociedad todos los ordenes de gobierno para un mejor futuro nuestros hijos entre todos podemos hacer mucho mas que si trabajamos cada quien por nuestro lado senalo en un recorrido por la colonia zaragoza sur hugo davila saludo los vecinos algunos trabajadores que gozaban del asueto conmemorativo al dia del trabajo  quienes senalo la importancia de caminar todos juntos hacia adelante por el bien de todas todos los torreonenses aqui no cabe la polarizacion sino el trabajo por el bien de coahuila la sociedad civil tiene muy claro lo que no quiere para coahuila ese es el retroceso que morena significa hagamos un frente por la defensa del presente futuro de nuestros hijos hugo davila agradecio el apoyo que ha recibido de la gente en cada calle cada colonia del distrito senalo que con su apoyo llegara la camara de diputados para legislar favor de todos los trabajadores sus familias para que sigan llegando empresas que generen nuevos empleos
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,MONCLOVA,5_18,extradelalaguna.com,Morena,cumple su compromiso de recorrer todo el estado el candidato al senado de la republica realizo gira por la region centro desierto en escobedo completo la visita los municipios escobedo coahuila de abril del en el dia de campana el candidato de la coalicion fuerza corazon por mexico pri pan prd miguel angel riquelme solis que lleva como companera de formula maria barbara cepeda realizo una gira por la region centro desierto visito los municipios de abasolo escobedo san buenaventura monclova ustedes ya me conocen que se de la problematica que enfrenta cada una de las cinco regiones de las propuestas que tengo para trabajar enfrentar esos desafios desde el senado de la republica si ustedes me siguen apoyando dijo al llevar sus propuestas cada rincon del estado el candidato al senado de la republica sostiene que nada le da mas legitimidad fortaleza quien aspira un puesto de eleccion popular que mantenerse cercano la gente que le brinda su confianza no cualquiera lo hace apunto de cara ahora dias que restan las campanas riquelme solis llamo las bases del partido  simpatizantes asi como ciudadanos interesados en el avance del estado vamos hacer la chamba electoral sumar todos los votos posibles desde el centro de nuestra estructura mas alla se requiere mantener el buen rumbo que tiene coahuila no se va dar marcha atras ni en seguridad ni en desarrollo economico en los diferentes eventos con grupos priistas habitantes de por lo menos diez comunidades rurales miembros de la sociedad civil organizaciones de profesionistas la convocatoria fue por igual tener presente todos los recursos en fondos fideicomisos federales que lo largo de los anos nos ha quitado el gobierno federal perjudico gravemente la economia de los coahuilenses por lo cual ahora no deben venir enganar prometiendo beneficios que son falsos ya que ni dinero tienen para cumplir preciso las familias del campo zonas urbanas de los municipios de la region centro de desierto al igual que de la carbonifera resultaron perjudicados cuando los legisladores de morena de mayoria tanto en la camara de diputados camara de senadores eliminaron los fondos de hidrocarburos el fondo minero con lo que se podia hacer pavimentaciones meter drenajes redes de agua potable alumbrado publico en si todo lo que es obra social para mejorar la calidad de vida de las familias explico cuando creiamos que ya no tendrian mas ocurrencias surgen la ley de amparo la ley de amnistia que socavan el estado de derecho del cual coahuila ha sido garante en sus politicas publicas riquelme solis ha insistido en constantes llamados los ciudadanos para que tengan cuidado con la reciente medida del gobierno de la cuarta transformacion que aprobo la nueva ley de pensiones del bienestar que no es otra cosa que el disponer de los fondos de ahorro de los mexicanos meterse incluso sus cuentas personales para disponer del dinero que no ha sido cobrado pese la aprobacion de los legisladores morenistas aseguro que nosotros no nos quedamos con las manos cruzadas nuestro partido ya esta metiendo una controversia constitucional ante la suprema corte de justicia de la nacion para echarla abajo porque solo asi podemos frenar esta locura han aprobado muchas otras iniciativas que han danado coahuila en estos dias que restan aseguro que se redoblara el esfuerzo en el toda la entidad respaldando ademas el trabajo proselitista de los candidatos las diputaciones federales  las alcaldias lo acompanaron el candidato diputado federal por el distrito theo kalionchiz la candidata senadora suplente cristina amezcua las candidatas las alcaldias de escobedo daniela duran soto de abasolo yolanda garcia valdez de san buenaventura hugo lozano sanchez
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,5_31,extradelalaguna.com,Morena,cumple su compromiso de recorrer todo el estado el candidato al senado de la republica realizo gira por la region centro desierto en escobedo completo la visita los municipios escobedo coahuila de abril del en el dia de campana el candidato de la coalicion fuerza corazon por mexico pri pan prd miguel angel riquelme solis que lleva como companera de formula maria barbara cepeda realizo una gira por la region centro desierto visito los municipios de abasolo escobedo san buenaventura monclova ustedes ya me conocen que se de la problematica que enfrenta cada una de las cinco regiones de las propuestas que tengo para trabajar enfrentar esos desafios desde el senado de la republica si ustedes me siguen apoyando dijo al llevar sus propuestas cada rincon del estado el candidato al senado de la republica sostiene que nada le da mas legitimidad fortaleza quien aspira un puesto de eleccion popular que mantenerse cercano la gente que le brinda su confianza no cualquiera lo hace apunto de cara ahora dias que restan las campanas riquelme solis llamo las bases del partido  simpatizantes asi como ciudadanos interesados en el avance del estado vamos hacer la chamba electoral sumar todos los votos posibles desde el centro de nuestra estructura mas alla se requiere mantener el buen rumbo que tiene coahuila no se va dar marcha atras ni en seguridad ni en desarrollo economico en los diferentes eventos con grupos priistas habitantes de por lo menos diez comunidades rurales miembros de la sociedad civil organizaciones de profesionistas la convocatoria fue por igual tener presente todos los recursos en fondos fideicomisos federales que lo largo de los anos nos ha quitado el gobierno federal perjudico gravemente la economia de los coahuilenses por lo cual ahora no deben venir enganar prometiendo beneficios que son falsos ya que ni dinero tienen para cumplir preciso las familias del campo zonas urbanas de los municipios de la region centro de desierto al igual que de la carbonifera resultaron perjudicados cuando los legisladores de morena de mayoria tanto en la camara de diputados camara de senadores eliminaron los fondos de hidrocarburos el fondo minero con lo que se podia hacer pavimentaciones meter drenajes redes de agua potable alumbrado publico en si todo lo que es obra social para mejorar la calidad de vida de las familias explico cuando creiamos que ya no tendrian mas ocurrencias surgen la ley de amparo la ley de amnistia que socavan el estado de derecho del cual coahuila ha sido garante en sus politicas publicas riquelme solis ha insistido en constantes llamados los ciudadanos para que tengan cuidado con la reciente medida del gobierno de la cuarta transformacion que aprobo la nueva ley de pensiones del bienestar que no es otra cosa que el disponer de los fondos de ahorro de los mexicanos meterse incluso sus cuentas personales para disponer del dinero que no ha sido cobrado pese la aprobacion de los legisladores morenistas aseguro que nosotros no nos quedamos con las manos cruzadas nuestro partido ya esta metiendo una controversia constitucional ante la suprema corte de justicia de la nacion para echarla abajo porque solo asi podemos frenar esta locura han aprobado muchas otras iniciativas que han danado coahuila en estos dias que restan aseguro que se redoblara el esfuerzo en el toda la entidad respaldando ademas el trabajo proselitista de los candidatos las diputaciones federales  las alcaldias lo acompanaron el candidato diputado federal por el distrito theo kalionchiz la candidata senadora suplente cristina amezcua las candidatas las alcaldias de escobedo daniela duran soto de abasolo yolanda garcia valdez de san buenaventura hugo lozano sanchez
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,ESCOBEDO,5_8,extradelalaguna.com,Morena,cumple su compromiso de recorrer todo el estado el candidato al senado de la republica realizo gira por la region centro desierto en escobedo completo la visita los municipios escobedo coahuila de abril del en el dia de campana el candidato de la coalicion fuerza corazon por mexico pri pan prd miguel angel riquelme solis que lleva como companera de formula maria barbara cepeda realizo una gira por la region centro desierto visito los municipios de abasolo escobedo san buenaventura monclova ustedes ya me conocen que se de la problematica que enfrenta cada una de las cinco regiones de las propuestas que tengo para trabajar enfrentar esos desafios desde el senado de la republica si ustedes me siguen apoyando dijo al llevar sus propuestas cada rincon del estado el candidato al senado de la republica sostiene que nada le da mas legitimidad fortaleza quien aspira un puesto de eleccion popular que mantenerse cercano la gente que le brinda su confianza no cualquiera lo hace apunto de cara ahora dias que restan las campanas riquelme solis llamo las bases del partido  simpatizantes asi como ciudadanos interesados en el avance del estado vamos hacer la chamba electoral sumar todos los votos posibles desde el centro de nuestra estructura mas alla se requiere mantener el buen rumbo que tiene coahuila no se va dar marcha atras ni en seguridad ni en desarrollo economico en los diferentes eventos con grupos priistas habitantes de por lo menos diez comunidades rurales miembros de la sociedad civil organizaciones de profesionistas la convocatoria fue por igual tener presente todos los recursos en fondos fideicomisos federales que lo largo de los anos nos ha quitado el gobierno federal perjudico gravemente la economia de los coahuilenses por lo cual ahora no deben venir enganar prometiendo beneficios que son falsos ya que ni dinero tienen para cumplir preciso las familias del campo zonas urbanas de los municipios de la region centro de desierto al igual que de la carbonifera resultaron perjudicados cuando los legisladores de morena de mayoria tanto en la camara de diputados camara de senadores eliminaron los fondos de hidrocarburos el fondo minero con lo que se podia hacer pavimentaciones meter drenajes redes de agua potable alumbrado publico en si todo lo que es obra social para mejorar la calidad de vida de las familias explico cuando creiamos que ya no tendrian mas ocurrencias surgen la ley de amparo la ley de amnistia que socavan el estado de derecho del cual coahuila ha sido garante en sus politicas publicas riquelme solis ha insistido en constantes llamados los ciudadanos para que tengan cuidado con la reciente medida del gobierno de la cuarta transformacion que aprobo la nueva ley de pensiones del bienestar que no es otra cosa que el disponer de los fondos de ahorro de los mexicanos meterse incluso sus cuentas personales para disponer del dinero que no ha sido cobrado pese la aprobacion de los legisladores morenistas aseguro que nosotros no nos quedamos con las manos cruzadas nuestro partido ya esta metiendo una controversia constitucional ante la suprema corte de justicia de la nacion para echarla abajo porque solo asi podemos frenar esta locura han aprobado muchas otras iniciativas que han danado coahuila en estos dias que restan aseguro que se redoblara el esfuerzo en el toda la entidad respaldando ademas el trabajo proselitista de los candidatos las diputaciones federales  las alcaldias lo acompanaron el candidato diputado federal por el distrito theo kalionchiz la candidata senadora suplente cristina amezcua las candidatas las alcaldias de escobedo daniela duran soto de abasolo yolanda garcia valdez de san buenaventura hugo lozano sanchez
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,ABASOLO,5_1,extradelalaguna.com,Morena,cumple su compromiso de recorrer todo el estado el candidato al senado de la republica realizo gira por la region centro desierto en escobedo completo la visita los municipios escobedo coahuila de abril del en el dia de campana el candidato de la coalicion fuerza corazon por mexico pri pan prd miguel angel riquelme solis que lleva como companera de formula maria barbara cepeda realizo una gira por la region centro desierto visito los municipios de abasolo escobedo san buenaventura monclova ustedes ya me conocen que se de la problematica que enfrenta cada una de las cinco regiones de las propuestas que tengo para trabajar enfrentar esos desafios desde el senado de la republica si ustedes me siguen apoyando dijo al llevar sus propuestas cada rincon del estado el candidato al senado de la republica sostiene que nada le da mas legitimidad fortaleza quien aspira un puesto de eleccion popular que mantenerse cercano la gente que le brinda su confianza no cualquiera lo hace apunto de cara ahora dias que restan las campanas riquelme solis llamo las bases del partido  simpatizantes asi como ciudadanos interesados en el avance del estado vamos hacer la chamba electoral sumar todos los votos posibles desde el centro de nuestra estructura mas alla se requiere mantener el buen rumbo que tiene coahuila no se va dar marcha atras ni en seguridad ni en desarrollo economico en los diferentes eventos con grupos priistas habitantes de por lo menos diez comunidades rurales miembros de la sociedad civil organizaciones de profesionistas la convocatoria fue por igual tener presente todos los recursos en fondos fideicomisos federales que lo largo de los anos nos ha quitado el gobierno federal perjudico gravemente la economia de los coahuilenses por lo cual ahora no deben venir enganar prometiendo beneficios que son falsos ya que ni dinero tienen para cumplir preciso las familias del campo zonas urbanas de los municipios de la region centro de desierto al igual que de la carbonifera resultaron perjudicados cuando los legisladores de morena de mayoria tanto en la camara de diputados camara de senadores eliminaron los fondos de hidrocarburos el fondo minero con lo que se podia hacer pavimentaciones meter drenajes redes de agua potable alumbrado publico en si todo lo que es obra social para mejorar la calidad de vida de las familias explico cuando creiamos que ya no tendrian mas ocurrencias surgen la ley de amparo la ley de amnistia que socavan el estado de derecho del cual coahuila ha sido garante en sus politicas publicas riquelme solis ha insistido en constantes llamados los ciudadanos para que tengan cuidado con la reciente medida del gobierno de la cuarta transformacion que aprobo la nueva ley de pensiones del bienestar que no es otra cosa que el disponer de los fondos de ahorro de los mexicanos meterse incluso sus cuentas personales para disponer del dinero que no ha sido cobrado pese la aprobacion de los legisladores morenistas aseguro que nosotros no nos quedamos con las manos cruzadas nuestro partido ya esta metiendo una controversia constitucional ante la suprema corte de justicia de la nacion para echarla abajo porque solo asi podemos frenar esta locura han aprobado muchas otras iniciativas que han danado coahuila en estos dias que restan aseguro que se redoblara el esfuerzo en el toda la entidad respaldando ademas el trabajo proselitista de los candidatos las diputaciones federales  las alcaldias lo acompanaron el candidato diputado federal por el distrito theo kalionchiz la candidata senadora suplente cristina amezcua las candidatas las alcaldias de escobedo daniela duran soto de abasolo yolanda garcia valdez de san buenaventura hugo lozano sanchez
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,TORREON,5_35,extradelalaguna.com,Morena,para seguir manteniendo la seguridad en torreon debemos votar por el pri este dos de junio senala hugo davila torreon coahuila de abril de hugo davila candidato diputado federal por el distrito por la coalicion fuerza corazon por mexico esta semana arranco sus actividades de campana con una serie de eventos donde se pudo palpar la unidad fortaleza que llevaran los candidatos del pri la victoria el de junio por la manana junto al candidato al senado miguel angel riquelme solis se reunio con vecinos de las colonias vicente guerrero jardines de california las cuales tambien acudio la presidenta del pri torreon la senadora veronica martinez hugo davila hizo enfasis en la importancia de seguir confiando en quienes han mantenido coahuila seguro en coahuila tenemos seguridad estabilidad diferencia de otros estados cercanos gobernados por morena tenemos que defender lo que hoy tenemos que hemos construidos entre todos lo largo de los anos senalo el candidato priista en un ambiente festivo en las instalaciones del comite directivo municipal del pri hugo davila recibio el respaldo apoyo de la asociacion de servidores ex servidores publicos del pri quienes llamo seguir trabajando por la seguridad en torreon un voto por el pri es un voto para seguir blindando coahuila para seguir manteniendo la seguridad en torreon nosotros defenderemos con todo la seguridad de tu familia de tu patrimonio asi se comprometio el candidato
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,GUERRERO,5_12,extradelalaguna.com,Morena,para seguir manteniendo la seguridad en torreon debemos votar por el pri este dos de junio senala hugo davila torreon coahuila de abril de hugo davila candidato diputado federal por el distrito por la coalicion fuerza corazon por mexico esta semana arranco sus actividades de campana con una serie de eventos donde se pudo palpar la unidad fortaleza que llevaran los candidatos del pri la victoria el de junio por la manana junto al candidato al senado miguel angel riquelme solis se reunio con vecinos de las colonias vicente guerrero jardines de california las cuales tambien acudio la presidenta del pri torreon la senadora veronica martinez hugo davila hizo enfasis en la importancia de seguir confiando en quienes han mantenido coahuila seguro en coahuila tenemos seguridad estabilidad diferencia de otros estados cercanos gobernados por morena tenemos que defender lo que hoy tenemos que hemos construidos entre todos lo largo de los anos senalo el candidato priista en un ambiente festivo en las instalaciones del comite directivo municipal del pri hugo davila recibio el respaldo apoyo de la asociacion de servidores ex servidores publicos del pri quienes llamo seguir trabajando por la seguridad en torreon un voto por el pri es un voto para seguir blindando coahuila para seguir manteniendo la seguridad en torreon nosotros defenderemos con todo la seguridad de tu familia de tu patrimonio asi se comprometio el candidato
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,TORREON,5_35,extradelalaguna.com,Morena,torreon coahuila de abril de el candidato por el distrito federal jose refugio sandoval rodriguez en sus recorridos por distintos sectores del municipio ha escuchado el clamor de la gente el tema mas recurrente es el de la seguridad se debe trabajar para reforzar la seguridad en las calles que los torreonenses se sientan seguros ya que la gente en los recorridos han mencionado que los alrededores hay robos sus hijos les quitan el celular la gorra lo que traigan consigo necesitamos recursos para reforzar la vigilancia en las calles como legislador trabajare porque asi sea destaco el aspirante de la coalicion morena pt partido verde asimismo hablo del tema del medio ambiente donde dijo que es importante tambien trabajar en el cuidado del lugar donde vivimos debemos hacer proyectos donde torreon sea un municipio que cuente con vegetacion arboles endemicos que entre todos participemos cuidemos el medio ambiente indico cuco sandoval prometio que desde la camara de diputados bajara recursos para mejorar las condiciones de infraestructura de la ciudad para beneficio de todos sus habitantes al hacer de torreon mas competitivo en la atraccion de inversiones menciono que hasta el ultimo dia de su campana continuara recorriendo las colonias ejidos del distrito llevando sus propuestas escuchando las necesidades de la poblacion pidiendo el voto para que los torreonenses le permitan ser su diputado federal trabajar con los tres niveles de gobierno ha beneficio de quienes habitan en la perla de la laguna
2024-04-30,2024,4,30,COAHUILA DE ZARAGOZA,TORREON,5_35,extradelalaguna.com,Morena,torreon coahuila de abril de shamir fernandez hernandez candidato la presidencia municipal por la coalicion sigamos haciendo historia en coahuila morena pt junto al candidato al senado luis fernando salazar fernandez compartieron sus propuestas visiones para el futuro de torreon coahuila con simpatizantes del ejido ana en un ambiente de entusiasmo los candidatos expresaron su gratitud los presentes destacando la importancia de contar con el apoyo de figuras como jose angel perez ex alcalde de torreon asi como de los companeros de la planilla que trabajaran en conjunto para el beneficio de la comunidad shamir fernandez hernandez resalto los logros obtenidos gracias al trabajo conjunto de los diputados de morena pt como el aumento en la pension del adulto mayor las becas para estudiantes el impulso proyectos de infraestructura como el agua saludable que pronto llegara torreon gracias al respaldo del presidente andres manuel lopez obrador en su intervencion luis fernando salazar fernandez hizo un llamado la unidad la organizacion destacando la importancia de contar con representantes comprometidos en el congreso en el ayuntamiento para impulsar el cambio necesario en la region ambos candidatos enfatizaron la urgencia de eliminar la corrupcion los gastos excesivos en la administracion publica asi como de priorizar obras que mejoren la calidad de vida de los habitantes de torreon
