date,year,month,day,NOM_ENT,NOM_MUN,KEY,newspaper,keyword,text
2024-05-01,2024,5,1,,LOS CABOS,,peninsulardigital.com,Morena,oscar leggs castro presidente municipal con licencia ha decidido alzar la voz contra lo que el considera una serie de injusticias maquinaciones politicas que han empanado el proceso de eleccion en el municipio leggs castro ha estado en el centro de una tormenta politica desde que anuncio su decision de no aceptar lo que el llama premios de consolacion cambio de su silencio en una entrevista para este medio revelo detalles impactantes sobre lo que el afirma fueron maniobras fraudulentas para asegurar la nominacion del candidato la alcaldia de los cabos por la cuarta transformacion estuvimos liderando las encuestas durante un ano medio afirmo leggs castro es por eso que estamos luchando queremos que toda baja california sur se entere de la injusticia que se ha cometido alega que el candidato que finalmente fue nominado christian agundez gomez llego al poder mediante trampas el uso indebido de recursos leggs castro tambien senalo directamente al lider nacional de morena mario delgado carrillo acusandolo de vender candidaturas al mejor postor lo que me hicieron aqui en los cabos lo hizo mario delgado declaro vendiendo candidaturas al mejor postor la tension politica alcanzo un punto algido cuando una fotografia que circulo en las redes sociales mostraba al secretario general del ayuntamiento de los cabos con licencia ariel castro cardenas junto al exfuncionario municipal roberto valadez ante esto leggs castro anuncio con desden voy mandarles hacer una taza para el cafe que diga traidores pesar de los desafios leggs castro se mantiene firme en su determinacion de luchar contra lo que percibe como injusticias si el tribunal no nos favorece regresaremos la administracion completaremos los cinco meses restantes como corresponde afirmo en un ultimo giro revelo que la administracion esta actualmente bajo auditoria en preparacion para el proceso de entrega recepcion esta medida segun el es crucial para garantizar la transparencia la legalidad en el traspaso de poder
2024-04-28,2024,4,28,BAJA CALIFORNIA SUR,LA PAZ,3_3,peninsulardigital.com,Morena,la contienda politica en la paz baja california sur ha tomado un giro agrio con la denuncia presentada por milena quiroga romero candidata la alcaldia por el partido morena ante el instituto estatal electoral iee la acusacion se dirige hacia su oponente de la alianza juntos por bcs el panista rigoberto mares aguilar por presunta violencia politica de genero acompanada por su asesora legal rebeca barrera amador quiroga romero formalizo la denuncia ante la direccion de quejas del ieebcs en su declaracion la candidata morenista sostuvo que mares aguilar habria proferido agresiones verbales insultos durante el reciente debate entre candidatos transmitido por una emisora radial la semana pasada los senalamientos no se limitaron unicamente mares aguilar tambien se incluyo en la denuncia marco antonio almendariz puppo candidato panista la diputacion local por el distrito xv por su presunta complicidad en las expresiones despectivas hacia quiroga romero la candidata morenista expreso su descontento con el lenguaje tono utilizados especialmente el termino pinche vieja que segun ella fue dirigido hacia su persona al concluir el debate ante esta situacion quiroga romero tomo la decision de recurrir su abogada barrera amador quien cuenta con una vasta experiencia como exmagistrada presidenta del ieebcs para presentar la denuncia ante el organo electoral barrera amador al comentar sobre el caso lamento profundamente las expresiones de mares aguilar almendariz puppo subrayando que tales actitudes no solo son inaceptables en el contexto de una contienda electoral sino que tambien reflejan un problema mas amplio de violencia de genero en la sociedad que debe ser erradicado
2024-04-26,2024,4,26,BAJA CALIFORNIA SUR,COMONDU,3_1,peninsulardigital.com,Morena,oscar leggs castro presidente municipal en receso compartio en su tradicional rueda de prensa mananera un pronostico agudo sobre el futuro politico de la region con un discurso firme sin rodeos leggs castro pinto un panorama sombrio para morena advirtiendo que el partido podria perder terreno frente al partido accion nacional pan si no se corrigen las tacticas implementadas durante el proceso electoral desde su cuna en la comunidad de migrino leggs castro emitio una advertencia directa destacando la posibilidad de una inversion en el resultado electoral una vez que se emita la resolucion del tribunal estatal regional el proceso electoral dara un giro completo afirmo con conviccion el lider politico quien ha sido una figura destacada en la arena local senalo con preocupacion que de continuar las practicas que el califica como marranadas por parte de morena el panorama politico podria cambiar drasticamente en varios municipios clave incluyendo la paz los cabos comondu leggs castro destaco la importancia de escuchar las senales del electorado advirtiendo que en los municipios de loreto mulege la lealtad hacia los gobiernos panistas es solida lo que hace que morena no tenga oportunidades tangibles en esos territorios estan tiempo de corregir el rumbo evitar que morena pierda terreno en el sur debido decisiones erroneas enfatizo leggs castro sus palabras llevan un peso particular dado su alineacion previa con el partido en el poder advirtio que el legado de la cuarta transformacion el proyecto emblematico del presidente lopez obrador esta en juego que la consolidacion de esta vision requiere bases solidas bases que considera que no se estan respetando en un gesto de agradecimiento hacia su equipo legal liderado por daniel izquierdo leggs castro anuncio su plan de accion indicando que permanecera con licencia hasta el de mayo luego solicitara una extension por un mes adicional concluyo su intervencion con la promesa de regresar una vez que los procesos electorales hayan concluido
2024-04-26,2024,4,26,BAJA CALIFORNIA SUR,MULEGE,3_2,peninsulardigital.com,Morena,oscar leggs castro presidente municipal en receso compartio en su tradicional rueda de prensa mananera un pronostico agudo sobre el futuro politico de la region con un discurso firme sin rodeos leggs castro pinto un panorama sombrio para morena advirtiendo que el partido podria perder terreno frente al partido accion nacional pan si no se corrigen las tacticas implementadas durante el proceso electoral desde su cuna en la comunidad de migrino leggs castro emitio una advertencia directa destacando la posibilidad de una inversion en el resultado electoral una vez que se emita la resolucion del tribunal estatal regional el proceso electoral dara un giro completo afirmo con conviccion el lider politico quien ha sido una figura destacada en la arena local senalo con preocupacion que de continuar las practicas que el califica como marranadas por parte de morena el panorama politico podria cambiar drasticamente en varios municipios clave incluyendo la paz los cabos comondu leggs castro destaco la importancia de escuchar las senales del electorado advirtiendo que en los municipios de loreto mulege la lealtad hacia los gobiernos panistas es solida lo que hace que morena no tenga oportunidades tangibles en esos territorios estan tiempo de corregir el rumbo evitar que morena pierda terreno en el sur debido decisiones erroneas enfatizo leggs castro sus palabras llevan un peso particular dado su alineacion previa con el partido en el poder advirtio que el legado de la cuarta transformacion el proyecto emblematico del presidente lopez obrador esta en juego que la consolidacion de esta vision requiere bases solidas bases que considera que no se estan respetando en un gesto de agradecimiento hacia su equipo legal liderado por daniel izquierdo leggs castro anuncio su plan de accion indicando que permanecera con licencia hasta el de mayo luego solicitara una extension por un mes adicional concluyo su intervencion con la promesa de regresar una vez que los procesos electorales hayan concluido
2024-04-26,2024,4,26,BAJA CALIFORNIA SUR,LA PAZ,3_3,peninsulardigital.com,Morena,oscar leggs castro presidente municipal en receso compartio en su tradicional rueda de prensa mananera un pronostico agudo sobre el futuro politico de la region con un discurso firme sin rodeos leggs castro pinto un panorama sombrio para morena advirtiendo que el partido podria perder terreno frente al partido accion nacional pan si no se corrigen las tacticas implementadas durante el proceso electoral desde su cuna en la comunidad de migrino leggs castro emitio una advertencia directa destacando la posibilidad de una inversion en el resultado electoral una vez que se emita la resolucion del tribunal estatal regional el proceso electoral dara un giro completo afirmo con conviccion el lider politico quien ha sido una figura destacada en la arena local senalo con preocupacion que de continuar las practicas que el califica como marranadas por parte de morena el panorama politico podria cambiar drasticamente en varios municipios clave incluyendo la paz los cabos comondu leggs castro destaco la importancia de escuchar las senales del electorado advirtiendo que en los municipios de loreto mulege la lealtad hacia los gobiernos panistas es solida lo que hace que morena no tenga oportunidades tangibles en esos territorios estan tiempo de corregir el rumbo evitar que morena pierda terreno en el sur debido decisiones erroneas enfatizo leggs castro sus palabras llevan un peso particular dado su alineacion previa con el partido en el poder advirtio que el legado de la cuarta transformacion el proyecto emblematico del presidente lopez obrador esta en juego que la consolidacion de esta vision requiere bases solidas bases que considera que no se estan respetando en un gesto de agradecimiento hacia su equipo legal liderado por daniel izquierdo leggs castro anuncio su plan de accion indicando que permanecera con licencia hasta el de mayo luego solicitara una extension por un mes adicional concluyo su intervencion con la promesa de regresar una vez que los procesos electorales hayan concluido
2024-04-26,2024,4,26,,LOS CABOS,,peninsulardigital.com,Morena,oscar leggs castro presidente municipal en receso compartio en su tradicional rueda de prensa mananera un pronostico agudo sobre el futuro politico de la region con un discurso firme sin rodeos leggs castro pinto un panorama sombrio para morena advirtiendo que el partido podria perder terreno frente al partido accion nacional pan si no se corrigen las tacticas implementadas durante el proceso electoral desde su cuna en la comunidad de migrino leggs castro emitio una advertencia directa destacando la posibilidad de una inversion en el resultado electoral una vez que se emita la resolucion del tribunal estatal regional el proceso electoral dara un giro completo afirmo con conviccion el lider politico quien ha sido una figura destacada en la arena local senalo con preocupacion que de continuar las practicas que el califica como marranadas por parte de morena el panorama politico podria cambiar drasticamente en varios municipios clave incluyendo la paz los cabos comondu leggs castro destaco la importancia de escuchar las senales del electorado advirtiendo que en los municipios de loreto mulege la lealtad hacia los gobiernos panistas es solida lo que hace que morena no tenga oportunidades tangibles en esos territorios estan tiempo de corregir el rumbo evitar que morena pierda terreno en el sur debido decisiones erroneas enfatizo leggs castro sus palabras llevan un peso particular dado su alineacion previa con el partido en el poder advirtio que el legado de la cuarta transformacion el proyecto emblematico del presidente lopez obrador esta en juego que la consolidacion de esta vision requiere bases solidas bases que considera que no se estan respetando en un gesto de agradecimiento hacia su equipo legal liderado por daniel izquierdo leggs castro anuncio su plan de accion indicando que permanecera con licencia hasta el de mayo luego solicitara una extension por un mes adicional concluyo su intervencion con la promesa de regresar una vez que los procesos electorales hayan concluido
2024-04-26,2024,4,26,,LORETO,,peninsulardigital.com,Morena,oscar leggs castro presidente municipal en receso compartio en su tradicional rueda de prensa mananera un pronostico agudo sobre el futuro politico de la region con un discurso firme sin rodeos leggs castro pinto un panorama sombrio para morena advirtiendo que el partido podria perder terreno frente al partido accion nacional pan si no se corrigen las tacticas implementadas durante el proceso electoral desde su cuna en la comunidad de migrino leggs castro emitio una advertencia directa destacando la posibilidad de una inversion en el resultado electoral una vez que se emita la resolucion del tribunal estatal regional el proceso electoral dara un giro completo afirmo con conviccion el lider politico quien ha sido una figura destacada en la arena local senalo con preocupacion que de continuar las practicas que el califica como marranadas por parte de morena el panorama politico podria cambiar drasticamente en varios municipios clave incluyendo la paz los cabos comondu leggs castro destaco la importancia de escuchar las senales del electorado advirtiendo que en los municipios de loreto mulege la lealtad hacia los gobiernos panistas es solida lo que hace que morena no tenga oportunidades tangibles en esos territorios estan tiempo de corregir el rumbo evitar que morena pierda terreno en el sur debido decisiones erroneas enfatizo leggs castro sus palabras llevan un peso particular dado su alineacion previa con el partido en el poder advirtio que el legado de la cuarta transformacion el proyecto emblematico del presidente lopez obrador esta en juego que la consolidacion de esta vision requiere bases solidas bases que considera que no se estan respetando en un gesto de agradecimiento hacia su equipo legal liderado por daniel izquierdo leggs castro anuncio su plan de accion indicando que permanecera con licencia hasta el de mayo luego solicitara una extension por un mes adicional concluyo su intervencion con la promesa de regresar una vez que los procesos electorales hayan concluido
2024-04-25,2024,4,25,BAJA CALIFORNIA SUR,MULEGE,3_2,peninsulardigital.com,Morena,en una sorpresiva admision homero davis castro candidato al senado por baja california sur con el respaldo de morena reconocio el error de haber apoyado la eliminacion del fondo minero ante lideres afiliados de la seccion del sindicato nacional de trabajadores mineros metalurgicos siderurgicos similares de la republica mexicana admitio que la decision tomada en por la bancada morenista no fue acertada esta decision ha tenido repercusiones economicas significativas para baja california sur especialmente en el municipio de mulege conocido por su actividad minera la perdida estimada asciende millones de pesos recursos que solian beneficiar comunidades afectadas por la extraccion minera davis castro destaco la importancia de estos recursos para los municipios subrayando su papel en la mitigacion de los impactos ambientales en el apoyo la economia local en este sentido se comprometio trabajar en la recuperacion del fondo minero si resulta electo senador vamos ir por el rescate del fondo minero que regrese que se vigile audite de manera correcta transparente pero que deje un beneficio en los municipios es muy importante enfatizo el candidato esta propuesta no solo busca corregir un error pasado sino tambien garantizar que los recursos recuperados se utilicen de manera efectiva davis castro sugirio que una parte de estos fondos podria destinarse directamente al beneficio de los trabajadores mineros una comunidad que ha sido directamente afectada por la eliminacion del fondo ademas el candidato subrayo el potencial de estos recursos para impulsar proyectos de obra publica infraestructura hidraulica en los municipios esta vision se alinea con las necesidades de desarrollo local con el objetivo de generar un impacto positivo en las comunidades afectadas por la actividad minera
2024-04-25,2024,4,25,BAJA CALIFORNIA SUR,LA PAZ,3_3,peninsulardigital.com,Morena,la manana de este jueves el movimiento sindical cabeno msc desplego un tendedero de consignas frente la sede de finanzas en san jose del cabo esta accion se suma una serie de manifestaciones que buscan presionar al gobierno estatal encabezado por victor manuel castro cosio para atender sus demandas luis miguel ramirez profesor vocero del movimiento expreso su frustracion en una entrevista nuestra lucha persiste ante la falta de respuesta tanto del sindicato liderado por elmuth castillo sandoval como del gobernador castro cosio exigimos al presidente andres manuel lopez obrador que intervenga es hora de encontrar una solucion la protesta que comenzo en octubre de se centra en dos reclamos principales el pago justo de quinquenios la asignacion de plazas docentes en todo el estado estamos en las calles junto con nuestros companeros para que las autoridades nos atiendan hasta ahora el silencio es lo unico que hemos recibido anadio ramirez en el contexto de esta movilizacion alexis trejo rivera profesor en la paz ha levantado la voz contra castillo sandoval lider de la seccion tercera del sindicato nacional de trabajadores de la educacion snte trejo rivera acusa castillo sandoval de maniobras oscuras con el gobernador castro cosio para asegurar seis candidaturas plurinominales segun las declaraciones de trejo rivera castillo sandoval habria tejido una red de influencias para beneficiar su esposa lourdes cornejo como candidata plurinominal por el partido nueva alianza en coalicion con morena estas acusaciones senalan acuerdos realizados en lo oscurito este conflicto sindical no solo refleja las tensiones entre el gobierno el sector educativo sino que tambien pone de manifiesto la necesidad de transparencia rendicion de cuentas en el ambito politico medida que la protesta continua la atencion se centra en como responderan las autoridades estas demandas si se abrira un dialogo genuino para resolver el conflicto
2024-04-24,2024,4,24,BAJA CALIFORNIA SUR,LA PAZ,3_3,peninsulardigital.com,Morena,la regidora morenista de la paz osiris del carmen lara ramos ha protagonizado un vertiginoso cambio de lealtades partidistas en menos de diez dias su trayecto politico reciente la llevo desde el proyecto panista encabezado por rigoberto mares aguilar hasta el partido del trabajo pt donde ahora respalda la candidatura de la petista karina olivas al distrito xv local el de abril lara ramos posaba sonriente junto mares aguilar respaldando la propuesta panista en ese momento lara ramos argumentaba que el cambio se debia la supuesta falta de iniciativas por parte de la administracion morenista en apoyo las personas con discapacidad expreso su confianza en que con rigo mares se lograran aterrizar programas acciones para este grupo vulnerable sin embargo su estancia en el partido accion nacional pan fue efimera rapidamente lara ramos se desencanto con lo que describio como desaseo en los procesos internos del partido declaro que ya no puede continuar con ellos en un nuevo giro se unio al pt para respaldar la campana de karina olivas este cambio tan rapido ha generado diversas opiniones en el ambito politico mientras algunos ven en lara ramos una politica oportunista otros argumentan que refleja la volatilidad la falta de principios ideologicos en algunos actores politicos es importante recordar que los cambios de partido no son algo nuevo en la politica mexicana sin embargo la rapidez con la que lara ramos ha transitado de morena al pan al pt es inusual ha capturado la atencion de medios ciudadanos por igual este episodio refuerza la necesidad de una reflexion sobre la coherencia la transparencia en la politica como senalo el politologo alejandro moreno los electores demandan coherencia compromiso no simples cambios de camiseta en busca de oportunidades politicas en conclusion el rapido cambio de partido de lara ramos es un claro ejemplo de la dinamica politica actual donde las alianzas lealtades pueden cambiar en cuestion de dias algo que parece que como el nepotismo se esta normalizando en el contexto electoral que nos rodea
